"site";"date";"doy";"longitude";"latitude";"pluie";"tmin";"tmax";"tmoy";"hmin";"hmax";"hmoy";"etp"
"RSH-StMar-Gre-sec";2021-06-07;158;4,63;44,31;0;17;25,7;21,3;46;77;62;6
"RSH-StMar-Gre-sec";2021-06-08;159;4,63;44,31;0;16;27,9;22;42;82;62;6,5
"RSH-StMar-Gre-sec";2021-06-09;160;4,63;44,31;0;15,9;29,5;22,7;39;82;60;6,8
"RSH-StMar-Gre-sec";2021-06-10;161;4,63;44,31;0;16,9;30;23,4;34;74;54;7,3
"RSH-StMar-Gre-sec";2021-06-11;162;4,63;44,31;0;15,4;31,6;23,5;28;85;56;7,3
"RSH-StMar-Gre-sec";2021-06-12;163;4,63;44,31;0;16,5;32,2;24,3;29;73;51;7,8
"RSH-StMar-Gre-sec";2021-06-13;164;4,63;44,31;0;19,2;31,6;25,4;31;72;51;8,7
"RSH-StMar-Gre-sec";2021-06-14;165;4,63;44,31;0;20,5;34,8;27,6;24;63;44;8,9
"RSH-StMar-Gre-sec";2021-06-15;166;4,63;44,31;0;16,2;34,6;25,4;28;78;53;7
"RSH-StMar-Gre-sec";2021-06-16;167;4,63;44,31;0;16,8;34,4;25,6;38;97;67;6,4
"RSH-StMar-Gre-sec";2021-06-17;168;4,63;44,31;0;21;31;26;41;88;64;3,9
"RSH-StMar-Gre-sec";2021-06-18;169;4,63;44,31;0;19,8;31,3;25,6;41;71;56;6,5
"RSH-StMar-Gre-sec";2021-06-19;170;4,63;44,31;0;19;30,1;24,6;49;92;71;4,1
"RSH-StMar-Gre-sec";2021-06-20;171;4,63;44,31;0,4;20;28;24;57;85;71;3
"RSH-StMar-Gre-sec";2021-06-21;172;4,63;44,31;15,2;17,7;30,9;24,3;33;95;64;6,9
"RSH-StMar-Gre-sec";2021-06-22;173;4,63;44,31;0;16,2;29,6;22,9;31;95;63;6,7
"RSH-StMar-Gre-sec";2021-06-23;174;4,63;44,31;0;16,3;29,4;22,9;38;78;58;5,8
"RSH-StMar-Gre-sec";2021-06-24;175;4,63;44,31;0;14,2;28,2;21,2;35;92;64;4,7
"RSH-StMar-Gre-sec";2021-06-25;176;4,63;44,31;0;15,2;26,1;20,6;35;79;57;7
"RSH-StMar-Gre-sec";2021-06-26;177;4,63;44,31;0,9;13;31,5;22,2;26;77;51;6,4
"RSH-StMar-Gre-sec";2021-06-27;178;4,63;44,31;0;16;30,9;23,4;34;87;60;5,9
"RSH-StMar-Gre-sec";2021-06-28;179;4,63;44,31;1,6;14,9;25,8;20,4;48;94;71;1,8
"RSH-StMar-Gre-sec";2021-06-29;180;4,63;44,31;0;16,3;28,3;22,3;29;92;60;5,7
"RSH-StMar-Gre-sec";2021-06-30;181;4,63;44,31;0;11,9;27,4;19,7;32;82;57;6
"RSH-StMar-Gre-sec";2021-07-01;182;4,63;44,31;0;15,8;29,1;22,4;35;74;55;6,4
"RSH-StMar-Gre-sec";2021-07-02;183;4,63;44,31;0;16,3;31;23,7;31;75;53;7,2
"RSH-StMar-Gre-sec";2021-07-03;184;4,63;44,31;1,7;17,7;29,6;23,7;38;73;55;4
"RSH-StMar-Gre-sec";2021-07-04;185;4,63;44,31;3;18,9;27,2;23;50;95;73;3,5
"RSH-StMar-Gre-sec";2021-07-05;186;4,63;44,31;0;14,8;32,1;23,5;36;92;64;6
"RSH-StMar-Gre-sec";2021-07-06;187;4,63;44,31;19,4;17,4;29,5;23,4;56;88;72;3,2
"RSH-StMar-Gre-sec";2021-07-07;188;4,63;44,31;2,9;17;28,3;22,6;43;94;68;6,6
"RSH-StMar-Gre-sec";2021-07-08;189;4,63;44,31;0;16,5;26,7;21,6;44;88;66;6,1
"RSH-StMar-Gre-sec";2021-07-09;190;4,63;44,31;0;13,5;28;20,8;34;90;62;6,6
"RSH-StMar-Gre-sec";2021-07-10;191;4,63;44,31;0;13,9;32,9;23,4;24;83;53;6,3
"RSH-StMar-Gre-sec";2021-07-11;192;4,63;44,31;0;18,7;29,8;24,3;35;71;53;7,2
"RSH-StMar-Gre-sec";2021-07-12;193;4,63;44,31;8,1;18,6;29,8;24,2;43;85;64;5
"RSH-StMar-Gre-sec";2021-07-13;194;4,63;44,31;9,1;13,3;25;19,2;34;94;64;4,5
"RSH-StMar-Gre-sec";2021-07-14;195;4,63;44,31;0;11;23,5;17,2;57;91;74;2,8
"RSH-StMar-Gre-sec";2021-07-15;196;4,63;44,31;0;14,7;26,2;20,4;43;86;64;4,8
"RSH-StMar-Gre-sec";2021-07-16;197;4,63;44,31;0;16,9;27,2;22;41;95;68;6,2
"RSH-StMar-Gre-sec";2021-07-17;198;4,63;44,31;0;19;27,5;23,2;47;77;62;7,1
"RSH-StMar-Gre-sec";2021-07-18;199;4,63;44,31;0;20,7;31,1;25,9;43;75;59;8,5
"RSH-StMar-Gre-sec";2021-07-19;200;4,63;44,31;0;21,7;31,8;26,8;39;66;52;8,7
"RSH-StMar-Gre-sec";2021-07-20;201;4,63;44,31;0;19,7;33,2;26,4;26;72;49;8,2
"RSH-StMar-Gre-sec";2021-07-21;202;4,63;44,31;0;20,6;33,6;27,1;30;61;45;8,6
"RSH-StMar-Gre-sec";2021-07-22;203;4,63;44,31;0;20,4;34,4;27,4;22;65;44;8,7
"RSH-StMar-Gre-sec";2021-07-23;204;4,63;44,31;0;18,9;35;27;28;77;53;7,1
"RSH-StMar-Gre-sec";2021-07-24;205;4,63;44,31;0;20;33;26,5;39;77;58;6,7
"RSH-StMar-Gre-sec";2021-07-25;206;4,63;44,31;0;20;33,1;26,6;27;86;57;7,2
"RSH-StMar-Gre-sec";2021-07-26;207;4,63;44,31;0;19,2;31,8;25,5;30;67;48;7,6
"RSH-StMar-Gre-sec";2021-07-27;208;4,63;44,31;10,5;19,4;33,7;26,5;30;70;50;7,6
"RSH-StMar-Gre-sec";2021-07-28;209;4,63;44,31;0,2;18,5;30,7;24,6;41;96;68;5
"RSH-StMar-Gre-sec";2021-07-29;210;4,63;44,31;0;18;33,8;25,9;28;82;55;6,8
"RSH-StMar-Gre-sec";2021-07-30;211;4,63;44,31;0;18,9;32,5;25,7;45;96;70;4,6
"RSH-StMar-Gre-sec";2021-07-31;212;4,63;44,31;1,2;19,9;27;23,4;48;85;67;5,2
"RSH-StMar-Gre-sec";2021-08-01;213;4,63;44,31;0;14,2;27,1;20,6;35;86;60;5,5
"RSH-StMar-Gre-sec";2021-08-02;214;4,63;44,31;0;13,4;28,1;20,8;34;90;62;5,7
"RSH-StMar-Gre-sec";2021-08-03;215;4,63;44,31;4;12,9;30,1;21,5;32;89;60;4,5
"RSH-StMar-Gre-sec";2021-08-04;216;4,63;44,31;23,6;17,5;21,9;19,7;79;97;88;0,9
"RSH-StMar-Gre-sec";2021-08-05;217;4,63;44,31;0;15,4;28,8;22,1;34;99;67;4,9
"RSH-StMar-Gre-sec";2021-08-06;218;4,63;44,31;0;18,4;30,5;24,5;32;80;56;5,6
"RSH-StMar-Gre-sec";2021-08-07;219;4,63;44,31;31,4;16,9;22;19,5;76;94;85;0,5
"RSH-StMar-Gre-sec";2021-08-08;220;4,63;44,31;0;13,3;27,1;20,2;38;93;65;5
"RSH-StMar-Gre-sec";2021-08-09;221;4,63;44,31;0;11,7;30,9;21,3;26;88;57;5,4
"RSH-StMar-Gre-sec";2021-08-10;222;4,63;44,31;0;15;34,3;24,7;30;87;58;5,6
"RSH-StMar-Gre-sec";2021-08-11;223;4,63;44,31;0;18,3;34,8;26,6;32;88;60;6,2
"RSH-StMar-Gre-sec";2021-08-12;224;4,63;44,31;0;20,6;36,4;28,5;32;87;60;6,7
"RSH-StMar-Gre-sec";2021-08-13;225;4,63;44,31;0;21;35,5;28,3;35;81;58;6,6
"RSH-StMar-Gre-sec";2021-08-14;226;4,63;44,31;0;21,2;38,7;29,9;24;85;55;6,7
"RSH-StPan-Gre-sec";2021-01-01;1;5,01;44,4;0,4;3,8;5;4,4;77;97;87;0,7
"RSH-StPan-Gre-sec";2021-01-02;2;5,01;44,4;0,2;1,5;2,4;1,9;78;87;83;0,8
"RSH-StPan-Gre-sec";2021-01-03;3;5,01;44,4;0;0,4;3,9;2,2;74;86;80;1
"RSH-StPan-Gre-sec";2021-01-04;4;5,01;44,4;0,5;-1,2;2,5;0,7;79;97;88;0,3
"RSH-StPan-Gre-sec";2021-01-05;5;5,01;44,4;0;-2,6;2,7;0;81;97;89;0,3
"RSH-StPan-Gre-sec";2021-01-06;6;5,01;44,4;0;0,7;3,2;1,9;61;79;70;1,2
"RSH-StPan-Gre-sec";2021-01-07;7;5,01;44,4;0;-4,2;4,6;0,2;61;89;75;0,7
"RSH-StPan-Gre-sec";2021-01-08;8;5,01;44,4;0;-0,7;4,7;2;57;82;69;1,4
"RSH-StPan-Gre-sec";2021-01-09;9;5,01;44,4;0;-1,3;3,7;1,2;60;83;71;1,2
"RSH-StPan-Gre-sec";2021-01-10;10;5,01;44,4;0;-1;1,2;0,1;66;79;73;1,2
"RSH-StPan-Gre-sec";2021-01-11;11;5,01;44,4;0;-2,4;3,1;0,4;45;79;62;1,4
"RSH-StPan-Gre-sec";2021-01-12;12;5,01;44,4;0;-2,5;8,8;3,2;49;75;62;1
"RSH-StPan-Gre-sec";2021-01-13;13;5,01;44,4;0;5,8;11,7;8,7;64;82;73;1,3
"RSH-StPan-Gre-sec";2021-01-14;14;5,01;44,4;0;7,7;11,8;9,7;51;84;67;2,2
"RSH-StPan-Gre-sec";2021-01-15;15;5,01;44,4;0;6;8,1;7;58;88;73;1,9
"RSH-StPan-Gre-sec";2021-01-16;16;5,01;44,4;0;0;4,3;2,2;36;80;58;1,3
"RSH-StPan-Gre-sec";2021-01-17;17;5,01;44,4;0;-0,4;9,1;4,3;54;95;75;1,1
"RSH-StPan-Gre-sec";2021-01-18;18;5,01;44,4;0;2,3;8;5,1;45;81;63;1,8
"RSH-StPan-Gre-sec";2021-01-19;19;5,01;44,4;0;-2,9;10,8;4;34;89;62;1,2
"RSH-StPan-Gre-sec";2021-01-20;20;5,01;44,4;4;1,2;12,5;6,9;53;83;68;1
"RSH-StPan-Gre-sec";2021-01-21;21;5,01;44,4;0;8,3;14,4;11,3;60;88;74;1,9
"RSH-StPan-Gre-sec";2021-01-22;22;5,01;44,4;7,2;8;14,7;11,4;58;78;68;2,3
"RSH-StPan-Gre-sec";2021-01-23;23;5,01;44,4;0,5;1,2;7,9;4,5;63;88;75;0,6
"RSH-StPan-Gre-sec";2021-01-24;24;5,01;44,4;0,3;2,7;8,5;5,6;37;97;67;1,7
"RSH-StPan-Gre-sec";2021-01-25;25;5,01;44,4;0;1,8;7,6;4,7;45;94;70;1,4
"RSH-StPan-Gre-sec";2021-01-26;26;5,01;44,4;0,5;0,5;6,5;3,5;37;76;56;1,9
"RSH-StPan-Gre-sec";2021-01-27;27;5,01;44,4;0;-0,8;11,9;5,5;39;84;62;1,1
"RSH-StPan-Gre-sec";2021-01-28;28;5,01;44,4;0;5,3;15,9;10,6;55;95;75;0,7
"RSH-StPan-Gre-sec";2021-01-29;29;5,01;44,4;0;9,4;16,5;13;42;94;68;2,1
"RSH-StPan-Gre-sec";2021-01-30;30;5,01;44,4;5,5;5;8,9;6,9;63;80;72;0,5
"RSH-StPan-Gre-sec";2021-01-31;31;5,01;44,4;1,1;1,9;15,2;8,5;51;97;74;1,1
"RSH-StPan-Gre-sec";2021-02-01;32;5,01;44,4;2,1;7,6;11,2;9,4;84;96;90;0,4
"RSH-StPan-Gre-sec";2021-02-02;33;5,01;44,4;0;6,9;12,8;9,9;85;96;90;0,3
"RSH-StPan-Gre-sec";2021-02-03;34;5,01;44,4;0;8,3;17,6;12,9;61;93;77;1,3
"RSH-StPan-Gre-sec";2021-02-04;35;5,01;44,4;0;6,2;12,9;9,5;75;96;86;0,5
"RSH-StPan-Gre-sec";2021-02-05;36;5,01;44,4;0;8,2;16,2;12,2;55;99;77;1,1
"RSH-StPan-Gre-sec";2021-02-06;37;5,01;44,4;5,8;7,1;16,2;11,7;47;99;73;1,4
"RSH-StPan-Gre-sec";2021-02-07;38;5,01;44,4;0,3;7,9;10,4;9,2;58;98;78;1,1
"RSH-StPan-Gre-sec";2021-02-08;39;5,01;44,4;0;-0,2;10,7;5,2;57;94;76;0,7
"RSH-StPan-Gre-sec";2021-02-09;40;5,01;44,4;9,8;4,4;11,6;8;61;99;80;0,8
"RSH-StPan-Gre-sec";2021-02-10;41;5,01;44,4;0;3;13,6;8,3;43;98;71;1,9
"RSH-StPan-Gre-sec";2021-02-11;42;5,01;44,4;0;1,1;8,5;4,8;50;83;66;2
"RSH-StPan-Gre-sec";2021-02-12;43;5,01;44,4;1;-0,4;6,6;3,1;75;89;82;0,4
"RSH-StPan-Gre-sec";2021-02-13;44;5,01;44,4;0;-0,5;4,4;1,9;62;93;77;1,3
"RSH-StPan-Gre-sec";2021-02-14;45;5,01;44,4;0;-3,6;4,2;0,3;53;97;75;0,4
"RSH-StPan-Gre-sec";2021-02-15;46;5,01;44,4;0;-0,3;10;4,9;36;76;56;1,9
"RSH-StPan-Gre-sec";2021-02-16;47;5,01;44,4;0;4,5;10,9;7,7;69;87;78;0,6
"RSH-StPan-Gre-sec";2021-02-17;48;5,01;44,4;0;6,7;16,2;11,4;43;97;70;2,2
"RSH-StPan-Gre-sec";2021-02-18;49;5,01;44,4;0;3;12,1;7,5;67;94;80;0,4
"RSH-StPan-Gre-sec";2021-02-19;50;5,01;44,4;0;7,5;14,2;10,9;61;88;74;1,1
"RSH-StPan-Gre-sec";2021-02-20;51;5,01;44,4;0;5,6;18,4;12;46;86;66;2,3
"RSH-StPan-Gre-sec";2021-02-21;52;5,01;44,4;0,5;3,7;20,6;12,1;23;99;61;2,8
"RSH-StPan-Gre-sec";2021-02-22;53;5,01;44,4;8,5;10,4;17,3;13,9;21;71;46;2,6
"RSH-StPan-Gre-sec";2021-02-23;54;5,01;44,4;0;9,1;17,9;13,5;55;98;76;1,9
"RSH-StPan-Gre-sec";2021-02-24;55;5,01;44,4;0;5,2;18,2;11,7;50;99;75;1,8
"RSH-StPan-Gre-sec";2021-02-25;56;5,01;44,4;0;3,9;14,2;9;58;100;79;1,5
"RSH-StPan-Gre-sec";2021-02-26;57;5,01;44,4;0;3,8;20,5;12,1;28;97;62;3
"RSH-StPan-Gre-sec";2021-02-27;58;5,01;44,4;0;6,9;10,1;8,5;65;83;74;2
"RSH-StPan-Gre-sec";2021-02-28;59;5,01;44,4;0;2,2;16,6;9,4;42;95;68;2
"RSH-StPan-Gre-sec";2021-03-01;60;5,01;44,4;0;2,9;18;10,5;20;95;57;2,6
"RSH-StPan-Gre-sec";2021-03-02;61;5,01;44,4;0;3,1;14,1;8,6;35;92;63;1,6
"RSH-StPan-Gre-sec";2021-03-03;62;5,01;44,4;0;4,5;13,6;9,1;39;83;61;1,7
"RSH-StPan-Gre-sec";2021-03-04;63;5,01;44,4;0;3,3;14,7;9;50;89;70;1,6
"RSH-StPan-Gre-sec";2021-03-05;64;5,01;44,4;0;4,5;16,2;10,4;47;95;71;2,7
"RSH-StPan-Gre-sec";2021-03-06;65;5,01;44,4;1,4;4,6;15;9,8;55;82;69;1,7
"RSH-StPan-Gre-sec";2021-03-07;66;5,01;44,4;0;6,5;14,9;10,7;52;99;75;1,5
"RSH-StPan-Gre-sec";2021-03-08;67;5,01;44,4;0;7;14,9;11;48;89;69;3
"RSH-StPan-Gre-sec";2021-03-09;68;5,01;44,4;0;5,5;13,2;9,3;32;71;52;3,7
"RSH-StPan-Gre-sec";2021-03-10;69;5,01;44,4;0;3,7;15,7;9,7;25;57;41;3,7
"RSH-StPan-Gre-sec";2021-03-11;70;5,01;44,4;0,9;5,5;16,2;10,8;45;74;60;1,5
"RSH-StPan-Gre-sec";2021-03-12;71;5,01;44,4;0;6,5;15,1;10,8;34;97;65;2,8
"RSH-StPan-Gre-sec";2021-03-13;72;5,01;44,4;0;1,1;16,2;8,6;31;81;56;2,3
"RSH-StPan-Gre-sec";2021-03-14;73;5,01;44,4;0;6;12;9;37;82;60;3,4
"RSH-StPan-Gre-sec";2021-03-15;74;5,01;44,4;0,1;3,5;12,5;8;51;74;63;2,2
"RSH-StPan-Gre-sec";2021-03-16;75;5,01;44,4;0;6;11,4;8,7;37;79;58;4,1
"RSH-StPan-Gre-sec";2021-03-17;76;5,01;44,4;0,7;6;10,6;8,3;59;78;69;2,3
"RSH-StPan-Gre-sec";2021-03-18;77;5,01;44,4;0;3,2;8,4;5,8;44;81;63;2,9
"RSH-StPan-Gre-sec";2021-03-19;78;5,01;44,4;0;1,8;10,1;5,9;37;62;49;2,8
"RSH-StPan-Gre-sec";2021-03-20;79;5,01;44,4;0;0,1;9,6;4,9;36;81;58;3,1
"RSH-StPan-Gre-sec";2021-03-21;80;5,01;44,4;0;1;11,5;6,2;33;57;45;3,7
"RSH-StPan-Gre-sec";2021-03-22;81;5,01;44,4;0;5;11,8;8,4;42;71;57;3,8
"RSH-StPan-Gre-sec";2021-03-23;82;5,01;44,4;0;2,7;15,8;9,2;32;72;52;3,7
"RSH-StPan-Gre-sec";2021-03-24;83;5,01;44,4;0;1,2;20,4;10,8;17;87;52;4,1
"RSH-StPan-Gre-sec";2021-03-25;84;5,01;44,4;0;2,2;21,7;11,9;23;80;51;4
"RSH-StPan-Gre-sec";2021-03-26;85;5,01;44,4;1,4;3,5;16,5;10;54;97;76;1,4
"RSH-StPan-Gre-sec";2021-03-27;86;5,01;44,4;0;8,2;15,1;11,7;38;97;67;3,8
"RSH-StPan-Gre-sec";2021-03-28;87;5,01;44,4;0;2,6;19,8;11,2;27;76;51;3,4
"RSH-StPan-Gre-sec";2021-03-29;88;5,01;44,4;0;4,7;21,5;13,1;38;91;64;3,6
"RSH-StPan-Gre-sec";2021-03-30;89;5,01;44,4;0;7,3;23,8;15,6;30;85;58;4,1
"RSH-StPan-Gre-sec";2021-03-31;90;5,01;44,4;0;6,9;23,7;15,3;23;84;54;4,5
"RSH-StPan-Gre-sec";2021-04-01;91;5,01;44,4;0;4,6;22,7;13,6;14;97;56;4,2
"RSH-StPan-Gre-sec";2021-04-02;92;5,01;44,4;0;7,4;25,5;16,5;24;65;45;5,2
"RSH-StPan-Gre-sec";2021-04-03;93;5,01;44,4;0;7,1;15,3;11,2;40;68;54;4,8
"RSH-StPan-Gre-sec";2021-04-04;94;5,01;44,4;0;5,9;17;11,4;32;62;47;4,8
"RSH-StPan-Gre-sec";2021-04-05;95;5,01;44,4;0;4,4;21,3;12,8;20;64;42;4,5
"RSH-StPan-Gre-sec";2021-04-06;96;5,01;44,4;0;3,2;9,6;6,4;25;74;50;4,3
"RSH-StPan-Gre-sec";2021-04-07;97;5,01;44,4;0;1;9,2;5,1;23;70;47;4,1
"RSH-StPan-Gre-sec";2021-04-08;98;5,01;44,4;0;-1;16,6;7,8;13;47;30;3,8
"RSH-StPan-Gre-sec";2021-04-09;99;5,01;44,4;0;6,3;16,9;11,6;36;70;53;4,1
"RSH-StPan-Gre-sec";2021-04-10;100;5,01;44,4;0,2;8,1;13,3;10,7;38;65;52;1,7
"RSH-StPan-Gre-sec";2021-04-11;101;5,01;44,4;19;7;14;10,5;70;95;82;0,8
"RSH-StPan-Gre-sec";2021-04-12;102;5,01;44,4;0;4,2;10;7,1;42;91;67;3,5
"RSH-StPan-Gre-sec";2021-04-13;103;5,01;44,4;0;4,2;14,1;9,2;31;63;47;4,8
"RSH-StPan-Gre-sec";2021-04-14;104;5,01;44,4;0;3,5;14,9;9,2;31;64;48;4,4
"RSH-StPan-Gre-sec";2021-04-15;105;5,01;44,4;0;2,4;13,8;8,1;28;64;46;4,2
"RSH-StPan-Gre-sec";2021-04-16;106;5,01;44,4;0,7;2,8;12,4;7,6;38;67;52;3,2
"RSH-StPan-Gre-sec";2021-04-17;107;5,01;44,4;0;3,6;13,2;8,4;43;80;61;3,7
"RSH-StPan-Gre-sec";2021-04-18;108;5,01;44,4;0;7,4;15,2;11,3;35;57;46;4,8
"RSH-StPan-Gre-sec";2021-04-19;109;5,01;44,4;0;7,2;18,1;12,6;30;69;49;5
"RSH-StPan-Gre-sec";2021-04-20;110;5,01;44,4;0;4,1;21,5;12,8;23;78;51;4,3
"RSH-StPan-Gre-sec";2021-04-21;111;5,01;44,4;0;7,2;17,8;12,5;39;67;53;2,8
"RSH-StPan-Gre-sec";2021-04-22;112;5,01;44,4;0;7,7;21,6;14,6;34;86;60;3,7
"RSH-StPan-Gre-sec";2021-04-23;113;5,01;44,4;0;6,8;24,2;15,5;26;75;50;4,8
"RSH-StPan-Gre-sec";2021-04-24;114;5,01;44,4;0;8,5;23,8;16,2;25;53;39;5,4
"RSH-StPan-Gre-sec";2021-04-25;115;5,01;44,4;0,3;8;21,6;14,8;21;72;47;3,4
"RSH-StPan-Gre-sec";2021-04-26;116;5,01;44,4;0,6;10,5;20,7;15,6;39;91;65;2,7
"RSH-StPan-Gre-sec";2021-04-27;117;5,01;44,4;1,7;11,5;19,4;15,4;58;89;73;1,9
"RSH-StPan-Gre-sec";2021-04-28;118;5,01;44,4;11,1;11,2;13,6;12,4;81;97;89;0,6
"RSH-StPan-Gre-sec";2021-04-29;119;5,01;44,4;5,9;11,5;19,2;15,4;57;98;77;2,2
"RSH-StPan-Gre-sec";2021-04-30;120;5,01;44,4;25,8;11,5;15,6;13,6;81;98;89;1
"RSH-StPan-Gre-sec";2021-05-01;121;5,01;44,4;25,9;9,4;11;10,2;86;99;92;0,6
"RSH-StPan-Gre-sec";2021-05-02;122;5,01;44,4;0;7,2;15,4;11,3;39;89;64;4
"RSH-StPan-Gre-sec";2021-05-03;123;5,01;44,4;0;5,1;20;12,6;23;76;50;4,6
"RSH-StPan-Gre-sec";2021-05-04;124;5,01;44,4;0,1;7,3;21,9;14,6;32;69;50;4,5
"RSH-StPan-Gre-sec";2021-05-05;125;5,01;44,4;0,2;11,2;19,4;15,3;31;91;61;4,5
"RSH-StPan-Gre-sec";2021-05-06;126;5,01;44,4;0;5;20,2;12,6;42;77;60;2,2
"RSH-StPan-Gre-sec";2021-05-07;127;5,01;44,4;0;12;21,3;16,7;34;92;63;5,2
"RSH-StPan-Gre-sec";2021-05-08;128;5,01;44,4;0;7,5;26,1;16,8;30;67;49;4,9
"RSH-StPan-Gre-sec";2021-05-09;129;5,01;44,4;5;11,3;27,4;19,4;31;89;60;6,9
"RSH-StPan-Gre-sec";2021-05-10;130;5,01;44,4;24;14,9;18,9;16,9;44;81;62;2,5
"RSH-StPan-Gre-sec";2021-05-11;131;5,01;44,4;9,2;9,3;19,2;14,3;51;98;75;3
"RSH-StPan-Gre-sec";2021-05-12;132;5,01;44,4;0;6,8;19,9;13,4;35;92;63;4
"RSH-StPan-Gre-sec";2021-05-13;133;5,01;44,4;0;9;20,1;14,6;35;95;65;5,1
"RSH-StPan-Gre-sec";2021-05-14;134;5,01;44,4;0;8,9;19,2;14;34;86;60;4,5
"RSH-StPan-Gre-sec";2021-05-15;135;5,01;44,4;2,5;7,7;15,7;11,7;57;78;68;1,2
"RSH-StPan-Gre-sec";2021-05-16;136;5,01;44,4;5,1;11,9;16,5;14,2;82;98;90;0,6
"RSH-StPan-Gre-sec";2021-05-17;137;5,01;44,4;0;7,7;20,2;14;40;93;66;4,2
"RSH-StPan-Gre-sec";2021-05-18;138;5,01;44,4;0,1;8,4;19,2;13,8;31;76;54;3,3
"RSH-StPan-Gre-sec";2021-05-19;139;5,01;44,4;0,2;8,6;18,8;13,7;39;87;63;5
"RSH-StPan-Gre-sec";2021-05-20;140;5,01;44,4;0;8,9;21,5;15,2;24;78;51;5,6
"RSH-StPan-Gre-sec";2021-05-21;141;5,01;44,4;5;12;22,4;17,2;32;67;50;4,4
"RSH-StPan-Gre-sec";2021-05-22;142;5,01;44,4;0;9,7;21,4;15,6;32;96;64;4,5
"RSH-StPan-Gre-sec";2021-05-23;143;5,01;44,4;0;10,9;21,5;16,2;27;77;52;5,7
"RSH-StPan-Gre-sec";2021-05-24;144;5,01;44,4;0,2;10,7;20,3;15,5;44;77;60;3,4
"RSH-StPan-Gre-sec";2021-05-25;145;5,01;44,4;0;8,5;20,3;14,4;32;85;58;5,1
"RSH-StPan-Gre-sec";2021-05-26;146;5,01;44,4;0;9,4;25,6;17,5;25;75;50;5,5
"RSH-StPan-Gre-sec";2021-05-27;147;5,01;44,4;0;13,4;24,9;19,2;25;78;51;6,8
"RSH-StPan-Gre-sec";2021-05-28;148;5,01;44,4;0;13,1;27,4;20,3;26;70;48;5,8
"RSH-StPan-Gre-sec";2021-05-29;149;5,01;44,4;0;12,7;26,3;19,5;28;92;60;5,2
"RSH-StPan-Gre-sec";2021-05-30;150;5,01;44,4;0;14,4;26,8;20,6;23;64;44;6,6
"RSH-StPan-Gre-sec";2021-05-31;151;5,01;44,4;0;12;26,5;19,3;39;82;61;5,3
"RSH-StPan-Gre-sec";2021-06-01;152;5,01;44,4;0;10,7;26,2;18,4;36;87;61;4,7
"RSH-StPan-Gre-sec";2021-06-02;153;5,01;44,4;0;15;22,9;18,9;53;85;69;2,4
"RSH-StPan-Gre-sec";2021-06-03;154;5,01;44,4;0;12,1;26,8;19,5;40;92;66;5
"RSH-StPan-Gre-sec";2021-06-04;155;5,01;44,4;0,9;12,4;27,5;20;36;89;62;4,4
"RSH-StPan-Gre-sec";2021-06-05;156;5,01;44,4;0;14,7;25,6;20,2;39;90;64;6,3
"RSH-StPan-Gre-sec";2021-06-06;157;5,01;44,4;0;15,3;24;19,6;52;82;67;6
"RSH-StPan-Gre-sec";2021-06-07;158;5,01;44,4;0;15,7;25,2;20,4;53;90;71;6,1
"RSH-StPan-Gre-sec";2021-06-08;159;5,01;44,4;0;17,3;26,4;21,9;45;77;61;6,6
"RSH-StPan-Gre-sec";2021-06-09;160;5,01;44,4;0;17,7;28;22,9;40;79;60;7,1
"RSH-StPan-Gre-sec";2021-06-10;161;5,01;44,4;0;18,6;29,8;24,2;37;76;57;7,4
"RSH-StPan-Gre-sec";2021-06-11;162;5,01;44,4;0;17,8;31,1;24,4;33;77;55;7,2
"RSH-StPan-Gre-sec";2021-06-12;163;5,01;44,4;0;17,8;31,3;24,5;31;74;53;7,5
"RSH-StPan-Gre-sec";2021-06-13;164;5,01;44,4;0;20,7;30,6;25,7;40;67;53;8,5
"RSH-StPan-Gre-sec";2021-06-14;165;5,01;44,4;0;19,7;34,5;27,1;22;77;49;7,9
"RSH-StPan-Gre-sec";2021-06-15;166;5,01;44,4;0;18;34,1;26,1;31;71;51;7
"RSH-StPan-Gre-sec";2021-06-16;167;5,01;44,4;0;18,4;33,4;25,9;36;86;61;6,7
"RSH-StPan-Gre-sec";2021-06-17;168;5,01;44,4;0;19,7;30,5;25,1;37;88;62;4,7
"RSH-StPan-Gre-sec";2021-06-18;169;5,01;44,4;0;18,3;30,6;24,4;38;73;55;6,1
"RSH-StPan-Gre-sec";2021-06-19;170;5,01;44,4;0;17,8;29,6;23,7;44;91;68;4,9
"RSH-StPan-Gre-sec";2021-06-20;171;5,01;44,4;3,1;20,7;28,5;24,6;46;84;65;4,8
"RSH-StPan-Gre-sec";2021-06-21;172;5,01;44,4;9,6;18,2;28,9;23,6;37;94;66;6,8
"RSH-StPan-Gre-sec";2021-06-22;173;5,01;44,4;0;15,7;27,6;21,7;36;94;65;6
"RSH-StPan-Gre-sec";2021-06-23;174;5,01;44,4;0;14;28,5;21,3;36;87;62;5,5
"RSH-StPan-Gre-sec";2021-06-24;175;5,01;44,4;0;14,6;25,2;19,9;45;96;71;4,1
"RSH-StPan-Gre-sec";2021-06-25;176;5,01;44,4;0;14,2;24,7;19,4;37;82;59;6,4
"RSH-StPan-Gre-sec";2021-06-26;177;5,01;44,4;0;11,5;30,5;21;21;71;46;6,1
